"transaction_id","customer_id","account_number","account_type","transaction_timestamp","transaction_amount","transaction_type","counterparty_name","counterparty_account"
"723","334","ACC003345445","Savings","2025-06-17T13:36:15.597258+00:00","4620.36","Credit","DoorDash","EXT550939"
"724","291","ACC002916716","Checking","2024-11-11T06:19:15.597271+00:00","2509.09","Credit","Water Utility","EXT460045"
"725","11","ACC000112390","Checking","2025-02-14T16:41:15.597284+00:00","551.6","Credit","Whole Foods","EXT161420"
"726","192","ACC001929271","Savings","2025-03-04T03:04:15.597297+00:00","651.59","Credit","CVS Pharmacy","EXT488375"
"727","223","ACC002237027","Savings","2024-11-15T06:25:15.597311+00:00","2294.75","Credit","Bob Johnson","EXT578355"
"728","444","ACC004447044","Checking","2024-12-16T12:28:15.597323+00:00","4400.55","Credit","Alice Williams","EXT498694"
"729","261","ACC002613151","Checking","2025-10-08T11:22:15.597337+00:00","4727.6","Credit","DoorDash","EXT127388"
"730","5","ACC000058692","Checking","2025-03-28T19:15:15.597350+00:00","4851.63","Credit","John Doe","EXT199779"
"731","89","ACC000891470","Savings","2025-10-19T09:44:15.597367+00:00","795.64","Credit","ABC Corp","EXT983656"
"732","139","ACC001399458","Savings","2025-09-19T08:25:15.597380+00:00","4526.58","Debit","Apple","EXT645990"
"733","127","ACC001275064","Checking","2025-07-22T20:01:15.597393+00:00","286.98","Credit","Best Buy","EXT663718"
"734","496","ACC004965694","Checking","2025-10-08T10:08:15.597413+00:00","3735.67","Debit","Spotify","EXT784699"
"735","472","ACC004721035","Checking","2025-02-02T10:14:15.597426+00:00","3848.84","Credit","Sam's Club","EXT467029"
"736","182","ACC001824512","Savings","2024-12-22T12:06:15.597439+00:00","3916.29","Credit","DoorDash","EXT246044"
"737","116","ACC001167579","Checking","2025-02-12T01:27:15.597453+00:00","3186.79","Debit","Walgreens","EXT184641"
"738","117","ACC001177706","Savings","2025-04-06T08:28:15.597466+00:00","1879.94","Credit","Walgreens","EXT141569"
"739","314","ACC003149240","Savings","2025-01-16T05:23:15.597480+00:00","1685.56","Debit","Sam's Club","EXT844921"
"740","16","ACC000161317","Checking","2024-11-06T01:16:15.597493+00:00","3739.26","Credit","T-Mobile","EXT288854"
"741","346","ACC003462993","Savings","2025-04-30T08:04:15.597506+00:00","4417.29","Credit","Uber","EXT929695"
"742","32","ACC000323315","Savings","2025-09-15T16:12:15.597520+00:00","3136.52","Debit","John Doe","EXT873478"
"743","471","ACC004714086","Checking","2025-07-25T01:10:15.597533+00:00","876.93","Credit","AT&T","EXT551003"
"744","18","ACC000185222","Checking","2025-06-08T21:30:15.597546+00:00","1202.41","Credit","Costco","EXT400196"
"745","187","ACC001873317","Checking","2025-05-29T13:37:15.597559+00:00","3789.93","Debit","Bob Johnson","EXT965653"
"746","213","ACC002137082","Savings","2025-04-19T05:48:15.597572+00:00","2988.6","Credit","Electric Company","EXT514415"
"747","491","ACC004915124","Savings","2024-11-19T14:10:15.597585+00:00","4434.95","Credit","CVS Pharmacy","EXT530007"
"748","399","ACC003996371","Checking","2025-06-24T10:38:15.597598+00:00","48.06","Debit","Jane Smith","EXT734665"
"749","243","ACC002431059","Checking","2025-10-18T12:01:15.597611+00:00","1005.09","Debit","XYZ Ltd","EXT598537"
"750","202","ACC002024688","Checking","2025-01-21T09:45:15.597624+00:00","1272.36","Credit","Home Depot","EXT464454"
"751","52","ACC000525272","Checking","2025-05-06T13:06:15.597638+00:00","3476.92","Credit","Apple","EXT641165"
"752","297","ACC002972317","Checking","2025-07-28T12:10:15.597651+00:00","194.77","Debit","Uber","EXT895729"
"753","180","ACC001801040","Checking","2025-06-10T21:22:15.597665+00:00","577.49","Credit","Global Inc","EXT202705"
"754","442","ACC004428732","Checking","2025-01-02T06:06:15.597678+00:00","1183.53","Debit","Bob Johnson","EXT478512"
"755","267","ACC002673245","Savings","2025-01-14T14:02:15.597691+00:00","4443.8","Credit","Global Inc","EXT833962"
"756","409","ACC004091732","Checking","2024-12-10T07:49:15.597705+00:00","2917.67","Credit","John Doe","EXT453944"
"757","115","ACC001159308","Savings","2025-11-01T01:15:15.597722+00:00","998.31","Credit","Amazon","EXT712428"
"758","377","ACC003773444","Savings","2025-06-26T17:12:15.597735+00:00","3953.74","Debit","Best Buy","EXT464273"
"759","493","ACC004937133","Checking","2025-09-25T11:41:15.597749+00:00","665.42","Credit","Jane Smith","EXT299901"
"760","387","ACC003878815","Checking","2025-08-21T06:26:15.597762+00:00","460.45","Debit","Starbucks","EXT674592"
"761","367","ACC003674783","Savings","2024-12-08T18:48:15.597775+00:00","624.21","Credit","Global Inc","EXT159042"
"762","191","ACC001913292","Checking","2025-08-26T10:20:15.597791+00:00","2747.2","Debit","Water Utility","EXT300518"
"763","140","ACC001408470","Checking","2025-10-26T18:00:15.597804+00:00","3307.29","Credit","Alice Williams","EXT663683"
"764","384","ACC003845185","Savings","2025-04-19T02:09:15.597818+00:00","3530.06","Debit","Sam's Club","EXT649374"
"765","72","ACC000724121","Savings","2025-09-09T18:10:15.597831+00:00","2592.13","Credit","GrubHub","EXT750165"
"766","280","ACC002804648","Checking","2025-06-18T03:32:15.597844+00:00","1272.35","Debit","Home Depot","EXT181468"
"767","293","ACC002935730","Savings","2025-09-21T13:01:15.597857+00:00","144.24","Debit","Target","EXT632429"
"768","221","ACC002219886","Savings","2025-08-06T20:52:15.597870+00:00","4751.91","Credit","Spotify","EXT339333"
"769","198","ACC001986232","Checking","2025-01-18T23:43:15.597883+00:00","3896.18","Debit","Target","EXT641167"
"770","122","ACC001227060","Checking","2025-03-17T18:30:15.597897+00:00","518.48","Debit","Verizon","EXT804918"
"771","245","ACC002456275","Savings","2025-10-04T12:00:15.597910+00:00","3609.82","Debit","Target","EXT809099"
"772","383","ACC003839494","Checking","2025-01-08T00:15:15.597924+00:00","3167.01","Debit","Global Inc","EXT305246"
"773","141","ACC001414522","Checking","2025-05-20T03:28:15.597937+00:00","4510.8","Debit","Global Inc","EXT111854"
"774","295","ACC002956936","Checking","2025-08-19T13:51:15.597950+00:00","382.67","Credit","CVS Pharmacy","EXT865829"
"775","58","ACC000582120","Checking","2025-10-05T07:05:15.597963+00:00","1287.71","Credit","Home Depot","EXT157583"
"776","497","ACC004973090","Savings","2025-06-28T10:51:15.597976+00:00","3027.81","Debit","DoorDash","EXT615075"
"777","213","ACC002136912","Checking","2025-02-28T01:17:15.597989+00:00","919.81","Credit","Uber","EXT792339"
"778","253","ACC002537480","Checking","2025-05-25T08:27:15.598002+00:00","417.51","Debit","Apple","EXT480704"
"779","411","ACC004111341","Checking","2025-01-02T05:38:15.598016+00:00","3516.4","Credit","Walgreens","EXT980986"
"780","425","ACC004256649","Checking","2025-02-20T03:51:15.598029+00:00","4158.39","Debit","Best Buy","EXT702171"
"781","75","ACC000751262","Checking","2025-01-03T12:28:15.598043+00:00","347.96","Credit","GrubHub","EXT437550"
"782","433","ACC004337882","Savings","2025-10-30T21:50:15.598057+00:00","889.86","Credit","Internet Provider","EXT788323"
"783","469","ACC004694329","Savings","2025-09-14T04:11:15.598071+00:00","4175.54","Debit","Sam's Club","EXT668198"
"784","489","ACC004895182","Savings","2025-04-11T10:10:15.598084+00:00","50.87","Debit","Global Inc","EXT925621"
"785","75","ACC000751262","Checking","2025-10-03T06:33:15.598097+00:00","2854.73","Credit","DoorDash","EXT468629"
"786","194","ACC001948841","Checking","2025-03-03T04:22:15.598110+00:00","1928.45","Credit","Lyft","EXT296811"
"787","387","ACC003879631","Savings","2025-08-07T06:10:15.598123+00:00","670.43","Debit","Target","EXT853101"
"788","370","ACC003709360","Savings","2025-05-31T02:37:15.598138+00:00","963.38","Debit","AT&T","EXT271075"
"789","292","ACC002925844","Savings","2025-06-05T21:48:15.598156+00:00","3130.87","Credit","GrubHub","EXT105963"
"790","330","ACC003302156","Savings","2025-02-18T03:27:15.598170+00:00","2078.93","Credit","Walgreens","EXT642989"
"791","304","ACC003044983","Checking","2025-05-25T01:26:15.598183+00:00","3341.34","Credit","Lyft","EXT629460"
"792","496","ACC004965694","Checking","2025-08-28T11:54:15.598196+00:00","3232.68","Debit","Whole Foods","EXT408457"
"793","133","ACC001336435","Savings","2025-03-15T01:46:15.598209+00:00","41.4","Credit","Water Utility","EXT826349"
"794","333","ACC003336913","Checking","2025-02-25T05:14:15.598222+00:00","3407.43","Debit","AT&T","EXT960138"
"795","362","ACC003623608","Checking","2025-10-25T08:27:15.598235+00:00","3394.29","Debit","Whole Foods","EXT257525"
"796","83","ACC000833461","Checking","2025-07-17T12:04:15.598249+00:00","332.14","Credit","Netflix","EXT915641"
"797","17","ACC000176099","Savings","2025-10-17T05:40:15.598262+00:00","4632.17","Credit","Amazon","EXT474926"
"798","468","ACC004686784","Checking","2025-08-24T08:43:15.598276+00:00","168.21","Debit","CVS Pharmacy","EXT966233"
"799","103","ACC001032784","Savings","2025-03-26T12:33:15.598291+00:00","3665.42","Credit","Bob Johnson","EXT718560"
"800","127","ACC001275064","Checking","2024-11-07T21:11:15.598305+00:00","633.78","Credit","Whole Foods","EXT745917"
"801","248","ACC002482618","Checking","2025-10-11T19:44:15.598319+00:00","4530.88","Credit","Apple","EXT667816"
"802","37","ACC000379198","Savings","2025-01-05T15:33:15.598331+00:00","2408.73","Debit","Jane Smith","EXT564137"
"803","233","ACC002335184","Checking","2025-09-08T00:53:15.598345+00:00","1409.79","Credit","Internet Provider","EXT237954"
"804","277","ACC002779808","Savings","2024-11-10T07:20:15.598358+00:00","3252.55","Credit","Electric Company","EXT512719"
"805","115","ACC001159308","Savings","2025-05-23T23:21:15.598372+00:00","3476.2","Debit","Target","EXT282078"
"806","264","ACC002643543","Checking","2025-04-24T16:16:15.598385+00:00","1873.61","Debit","T-Mobile","EXT921138"
"807","247","ACC002479938","Savings","2025-03-20T19:03:15.598398+00:00","4550.22","Debit","Walmart","EXT922638"
"808","356","ACC003563633","Savings","2024-11-16T06:30:15.598411+00:00","3752.9","Debit","Costco","EXT724504"
"809","312","ACC003126956","Savings","2024-11-16T00:26:15.598424+00:00","2219.17","Credit","Jane Smith","EXT954259"
"810","350","ACC003503682","Checking","2025-08-04T07:20:15.598437+00:00","3046.65","Debit","Netflix","EXT284623"
"811","182","ACC001824512","Savings","2025-08-26T08:00:15.598451+00:00","4931.57","Credit","Costco","EXT345560"
"812","252","ACC002529706","Checking","2025-01-18T01:46:15.598464+00:00","2209.02","Debit","Electric Company","EXT997786"
"813","359","ACC003597259","Savings","2025-05-22T04:25:15.598478+00:00","2312.71","Debit","Walmart","EXT156061"
"814","386","ACC003867126","Checking","2024-12-06T00:35:15.598491+00:00","3534.67","Credit","CVS Pharmacy","EXT821194"
"815","277","ACC002779808","Savings","2025-09-04T20:31:15.598504+00:00","49.31","Debit","XYZ Ltd","EXT919308"
"816","274","ACC002742393","Checking","2025-04-13T16:03:15.598517+00:00","4811.75","Debit","Walgreens","EXT949525"
"817","140","ACC001408470","Checking","2024-12-28T23:34:15.598530+00:00","178.63","Credit","DoorDash","EXT710328"
"818","204","ACC002044601","Checking","2025-04-25T06:55:15.598544+00:00","1181.73","Debit","Uber","EXT633814"
"819","330","ACC003307257","Checking","2025-10-06T02:24:15.598557+00:00","4553.43","Debit","AT&T","EXT577822"
"820","70","ACC000706642","Checking","2025-03-08T12:42:15.598570+00:00","1032.73","Credit","Costco","EXT184636"
"821","401","ACC004011885","Checking","2025-04-29T07:49:15.598583+00:00","2396.71","Credit","Walmart","EXT458941"
"822","348","ACC003486410","Savings","2025-03-17T04:24:15.598596+00:00","899.71","Debit","Target","EXT436459"
"823","308","ACC003088708","Savings","2025-06-12T18:13:15.598609+00:00","3326.04","Credit","Apple","EXT900948"
"824","499","ACC004998738","Checking","2024-12-10T02:12:15.598622+00:00","3134.39","Debit","Jane Smith","EXT698583"
"825","257","ACC002579103","Savings","2024-12-25T05:28:15.598642+00:00","1083.12","Credit","XYZ Ltd","EXT179225"
"826","480","ACC004806245","Checking","2025-07-17T16:12:15.598656+00:00","4112.79","Credit","Amazon","EXT182861"
"827","178","ACC001782692","Savings","2025-08-13T05:28:15.598670+00:00","578.96","Debit","Home Depot","EXT752437"
"828","139","ACC001399458","Savings","2024-12-05T15:24:15.598684+00:00","3129.35","Credit","Spotify","EXT289006"
"829","62","ACC000623310","Savings","2025-10-22T19:21:15.598697+00:00","3150.55","Debit","XYZ Ltd","EXT484324"
"830","215","ACC002152530","Checking","2024-11-21T21:39:15.598710+00:00","230.25","Debit","CVS Pharmacy","EXT902819"
"831","234","ACC002348655","Savings","2025-02-13T17:03:15.598724+00:00","4117.45","Credit","Verizon","EXT956640"
"832","65","ACC000657008","Checking","2025-08-31T12:22:15.598739+00:00","3741.42","Debit","Home Depot","EXT250470"
"833","195","ACC001953704","Checking","2025-08-21T07:54:15.598753+00:00","3743.3","Debit","Costco","EXT994608"
"834","145","ACC001458676","Checking","2025-01-14T09:06:15.598766+00:00","2827.97","Credit","Home Depot","EXT966130"
"835","371","ACC003711362","Checking","2025-10-25T05:57:15.598783+00:00","983.05","Credit","Target","EXT647749"
"836","106","ACC001062853","Checking","2024-12-21T16:22:15.598796+00:00","3829.7","Debit","Walgreens","EXT227840"
"837","324","ACC003248755","Checking","2024-12-06T17:07:15.598809+00:00","4151.89","Credit","Apple","EXT557010"
"838","487","ACC004872524","Savings","2025-06-28T00:58:15.598822+00:00","93.99","Credit","Apple","EXT142196"
"839","104","ACC001045198","Savings","2025-02-02T11:00:15.598834+00:00","4496.17","Debit","T-Mobile","EXT462823"
"840","193","ACC001938639","Savings","2025-02-21T00:45:15.598845+00:00","335.03","Debit","Uber","EXT664286"
"841","63","ACC000632748","Checking","2025-03-16T17:37:15.598856+00:00","233.14","Credit","Target","EXT106115"
"842","50","ACC000505386","Savings","2025-07-31T07:07:15.598867+00:00","3505.49","Debit","DoorDash","EXT776153"
"843","477","ACC004772578","Checking","2025-03-11T20:22:15.598878+00:00","3171.46","Credit","Lyft","EXT644129"
"844","228","ACC002282686","Checking","2025-03-04T03:08:15.598890+00:00","1302.64","Credit","Walmart","EXT771380"
"845","8","ACC000083968","Checking","2025-02-15T13:49:15.598901+00:00","992.51","Credit","Bob Johnson","EXT659821"
"846","109","ACC001095988","Checking","2025-01-25T09:30:15.598911+00:00","1937.76","Debit","Uber","EXT814074"
"847","347","ACC003479379","Checking","2025-05-05T03:49:15.598923+00:00","3874.49","Credit","Starbucks","EXT331658"
"848","37","ACC000379198","Savings","2025-02-07T01:38:15.598934+00:00","3037.02","Debit","Verizon","EXT342141"
"849","447","ACC004473888","Checking","2025-04-22T05:51:15.598945+00:00","4118.15","Credit","XYZ Ltd","EXT382173"
"850","460","ACC004604849","Savings","2024-11-25T13:14:15.598956+00:00","2305.26","Debit","GrubHub","EXT815517"
"851","299","ACC002997885","Savings","2025-01-09T22:27:15.598967+00:00","473.15","Debit","Sam's Club","EXT855486"
"852","32","ACC000323315","Savings","2025-02-12T12:54:15.598977+00:00","599.99","Credit","Verizon","EXT882606"
"853","130","ACC001308436","Checking","2025-06-09T23:25:15.598988+00:00","469.54","Credit","CVS Pharmacy","EXT291053"
"854","259","ACC002599595","Savings","2025-09-01T15:57:15.598999+00:00","3090.44","Credit","Apple","EXT859020"
"855","347","ACC003479379","Checking","2025-04-12T04:44:15.599010+00:00","4911.14","Credit","Bob Johnson","EXT933248"
"856","340","ACC003401141","Savings","2025-04-18T13:47:15.599020+00:00","3562.51","Debit","AT&T","EXT624835"
"857","327","ACC003271034","Savings","2025-08-14T14:29:15.599032+00:00","2338.67","Debit","Gas Company","EXT414540"
"858","83","ACC000833461","Checking","2025-09-03T08:32:15.599042+00:00","2307.32","Credit","DoorDash","EXT194749"
"859","389","ACC003896995","Savings","2025-06-15T12:41:15.599054+00:00","3584.53","Debit","Bob Johnson","EXT275171"
"860","51","ACC000519866","Checking","2025-01-15T11:40:15.599065+00:00","2452.88","Debit","Target","EXT373794"
"861","189","ACC001899615","Checking","2024-11-07T16:47:15.599076+00:00","972.8","Credit","GrubHub","EXT115794"
"862","34","ACC000345415","Checking","2025-08-18T13:27:15.599104+00:00","4030.3","Credit","Sam's Club","EXT695623"
"863","377","ACC003773444","Savings","2025-02-05T05:08:15.599115+00:00","4833.31","Credit","Electric Company","EXT263530"
"864","211","ACC002112333","Checking","2025-07-14T14:39:15.599126+00:00","4526.39","Debit","Walgreens","EXT405023"
"865","414","ACC004149599","Checking","2024-11-25T01:02:15.599137+00:00","549.59","Debit","Electric Company","EXT254131"
"866","260","ACC002606608","Checking","2025-06-08T22:38:15.599148+00:00","1670.78","Debit","Netflix","EXT612857"
"867","322","ACC003228001","Checking","2025-04-08T05:01:15.599159+00:00","4834.84","Debit","T-Mobile","EXT829666"
"868","44","ACC000449450","Checking","2025-05-15T13:25:15.599169+00:00","4950.28","Debit","Spotify","EXT725600"
"869","469","ACC004696797","Savings","2025-01-28T20:43:15.599181+00:00","3642.87","Credit","ABC Corp","EXT454360"
"870","369","ACC003692985","Savings","2024-12-08T02:06:15.599193+00:00","2578.54","Debit","Walmart","EXT534632"
"871","305","ACC003058362","Checking","2025-04-29T16:27:15.599204+00:00","4575.56","Debit","Lyft","EXT629135"
"872","288","ACC002882391","Savings","2025-10-29T20:14:15.599215+00:00","4773.01","Credit","Verizon","EXT371147"
"873","208","ACC002089127","Checking","2025-01-18T11:31:15.599226+00:00","548.66","Credit","Amazon","EXT979891"
"874","104","ACC001045198","Savings","2025-01-23T23:29:15.599237+00:00","1923.44","Credit","Netflix","EXT271114"
"875","112","ACC001129917","Checking","2025-03-17T20:34:15.599248+00:00","3386.25","Credit","Starbucks","EXT507596"
"876","445","ACC004452175","Checking","2025-08-28T23:49:15.599259+00:00","3505.27","Credit","Bob Johnson","EXT466146"
"877","495","ACC004955750","Savings","2025-02-12T17:39:15.599270+00:00","3924.95","Credit","Walmart","EXT656635"
"878","332","ACC003325668","Checking","2025-03-07T12:44:15.599281+00:00","3903.28","Credit","Water Utility","EXT155524"
"879","317","ACC003174623","Savings","2024-12-14T15:23:15.599292+00:00","1051.27","Debit","Water Utility","EXT184498"
"880","270","ACC002703978","Checking","2025-06-06T09:05:15.599303+00:00","4063.68","Debit","Whole Foods","EXT694556"
"881","293","ACC002935730","Savings","2025-07-27T23:21:15.599313+00:00","307.5","Credit","Netflix","EXT871235"
"882","29","ACC000292590","Checking","2025-02-26T07:33:15.599325+00:00","4319.93","Credit","John Doe","EXT255892"
"883","90","ACC000909191","Checking","2025-10-31T02:36:15.599335+00:00","4702.38","Debit","Alice Williams","EXT438959"
"884","318","ACC003183695","Savings","2025-07-26T20:59:15.599347+00:00","2356.68","Debit","Verizon","EXT662377"
"885","343","ACC003438688","Checking","2025-02-22T15:18:15.599357+00:00","613.59","Debit","AT&T","EXT213421"
"886","485","ACC004857346","Checking","2025-01-30T08:35:15.599368+00:00","104.41","Credit","Netflix","EXT970941"
"887","434","ACC004342466","Checking","2025-04-23T06:26:15.599381+00:00","2457.8","Debit","Walmart","EXT802836"
"888","184","ACC001845233","Checking","2025-09-08T21:54:15.599392+00:00","912.02","Credit","Walmart","EXT989604"
"889","476","ACC004764062","Checking","2025-05-17T09:24:15.599403+00:00","1337.68","Debit","Netflix","EXT100735"
"890","265","ACC002658247","Checking","2024-11-16T10:41:15.599417+00:00","1369.1","Debit","Spotify","EXT923265"
"891","387","ACC003879631","Savings","2025-10-07T15:12:15.599429+00:00","3545.63","Credit","Water Utility","EXT891697"
"892","87","ACC000879949","Savings","2025-04-10T12:43:15.599439+00:00","2635.89","Credit","Water Utility","EXT223906"
"893","370","ACC003709360","Savings","2025-07-29T02:46:15.599450+00:00","2150.18","Credit","Target","EXT345264"
"894","370","ACC003709360","Savings","2025-07-19T04:28:15.599461+00:00","3895.1","Credit","Electric Company","EXT359820"
"895","312","ACC003126956","Savings","2025-02-16T22:38:15.599472+00:00","4274.42","Credit","GrubHub","EXT598909"
"896","360","ACC003609731","Savings","2025-01-17T22:18:15.599483+00:00","1161.69","Debit","Apple","EXT919097"
"897","122","ACC001225359","Checking","2025-03-16T15:15:15.599493+00:00","672.58","Debit","Water Utility","EXT735466"
"898","71","ACC000716703","Savings","2025-06-14T01:33:15.599504+00:00","894.88","Debit","Spotify","EXT323856"
"899","165","ACC001652897","Savings","2025-01-29T03:17:15.599515+00:00","2568.96","Credit","Home Depot","EXT679310"
"900","52","ACC000525272","Checking","2025-06-14T21:48:15.599526+00:00","233.27","Credit","Electric Company","EXT432486"
"901","257","ACC002579103","Savings","2025-04-02T23:13:15.599537+00:00","4677.0","Credit","Uber","EXT385843"
"902","467","ACC004679214","Savings","2025-01-02T12:57:15.599548+00:00","4900.35","Credit","Whole Foods","EXT573065"
"903","38","ACC000387987","Savings","2025-04-09T06:08:15.599559+00:00","4115.88","Credit","Starbucks","EXT764320"
"904","310","ACC003105029","Savings","2025-03-24T14:25:15.599570+00:00","2547.96","Credit","Internet Provider","EXT561205"
"905","412","ACC004126598","Checking","2024-11-17T02:54:15.599580+00:00","3459.75","Credit","GrubHub","EXT699366"
"906","239","ACC002391245","Checking","2025-06-20T21:24:15.599591+00:00","2852.57","Debit","Walmart","EXT587842"
"907","265","ACC002658247","Checking","2025-01-05T14:53:15.599602+00:00","1120.58","Debit","XYZ Ltd","EXT296443"
"908","442","ACC004428732","Checking","2025-08-23T21:06:15.599613+00:00","433.58","Debit","Verizon","EXT326200"
"909","249","ACC002496158","Savings","2025-06-21T15:56:15.599624+00:00","3765.42","Debit","Netflix","EXT762111"
"910","33","ACC000332455","Savings","2024-12-18T03:29:15.599635+00:00","4376.74","Credit","Sam's Club","EXT402620"
"911","371","ACC003711362","Checking","2025-02-26T22:12:15.599646+00:00","2545.19","Debit","GrubHub","EXT437259"
"912","19","ACC000199930","Savings","2025-08-30T20:20:15.599658+00:00","447.78","Debit","Electric Company","EXT188149"
"913","373","ACC003735252","Savings","2025-04-14T15:29:15.599671+00:00","4277.14","Debit","Walgreens","EXT956084"
"914","77","ACC000773117","Savings","2025-07-17T16:01:15.599682+00:00","543.1","Credit","Costco","EXT822983"
"915","476","ACC004764062","Checking","2025-02-10T23:42:15.599693+00:00","601.4","Debit","Global Inc","EXT958339"
"916","217","ACC002179515","Checking","2025-01-30T04:21:15.599705+00:00","1962.51","Debit","Spotify","EXT895379"
"917","216","ACC002166363","Savings","2025-09-26T08:11:15.599716+00:00","35.26","Debit","Spotify","EXT146062"
"918","100","ACC001006881","Savings","2025-01-21T11:56:15.599727+00:00","1150.06","Credit","Sam's Club","EXT851076"
"919","258","ACC002585788","Checking","2025-07-01T07:30:15.599737+00:00","2584.21","Credit","Starbucks","EXT143345"
"920","228","ACC002282686","Checking","2025-03-23T20:44:15.599748+00:00","3775.58","Debit","Best Buy","EXT699183"
"921","146","ACC001462316","Savings","2025-08-16T08:19:15.599759+00:00","1306.44","Debit","Jane Smith","EXT475951"
"922","165","ACC001652897","Savings","2025-03-17T04:38:15.599769+00:00","2184.94","Credit","AT&T","EXT351650"
"923","165","ACC001652897","Savings","2025-08-03T19:51:15.599781+00:00","1741.47","Debit","Gas Company","EXT598612"
"924","306","ACC003068345","Checking","2024-11-13T13:47:15.599792+00:00","166.68","Credit","Electric Company","EXT961495"
"925","47","ACC000475081","Checking","2024-12-15T07:25:15.599803+00:00","3067.9","Credit","Apple","EXT198258"
"926","171","ACC001719382","Checking","2025-07-18T19:33:15.599814+00:00","703.33","Debit","John Doe","EXT871310"
"927","13","ACC000131163","Savings","2025-03-23T06:47:15.599825+00:00","4677.72","Debit","Spotify","EXT313577"
"928","355","ACC003551620","Checking","2025-07-29T12:39:15.599835+00:00","2944.97","Debit","Apple","EXT489556"
"929","119","ACC001197446","Checking","2025-01-22T15:37:15.599846+00:00","4226.95","Debit","Lyft","EXT652584"
"930","467","ACC004673040","Savings","2025-01-29T05:04:15.599858+00:00","4265.84","Credit","Jane Smith","EXT802117"
"931","155","ACC001559314","Checking","2024-11-19T19:59:15.599869+00:00","1550.39","Debit","Best Buy","EXT746902"
"932","81","ACC000814150","Checking","2025-05-03T15:56:15.599880+00:00","461.85","Debit","Jane Smith","EXT626431"
"933","54","ACC000545980","Checking","2025-05-18T07:41:15.599892+00:00","4136.98","Debit","ABC Corp","EXT633665"
"934","326","ACC003269991","Checking","2025-08-30T14:00:15.599902+00:00","2478.71","Debit","Whole Foods","EXT945039"
"935","197","ACC001977305","Savings","2025-10-19T12:15:15.599913+00:00","2363.23","Credit","Sam's Club","EXT141139"
"936","135","ACC001351771","Savings","2025-09-04T06:49:15.599924+00:00","4200.66","Debit","Bob Johnson","EXT570577"
"937","220","ACC002207367","Savings","2025-10-04T21:21:15.599935+00:00","3853.28","Credit","Bob Johnson","EXT783857"
"938","45","ACC000451694","Savings","2025-11-03T06:45:15.599946+00:00","3609.76","Credit","Alice Williams","EXT903165"
"939","394","ACC003941718","Checking","2024-12-17T03:45:15.600235+00:00","692.44","Credit","Bob Johnson","EXT306501"
"940","466","ACC004664930","Savings","2025-01-11T18:17:15.600397+00:00","2837.54","Credit","Water Utility","EXT414573"
"941","417","ACC004175158","Checking","2024-11-23T06:08:15.600422+00:00","610.69","Debit","Walmart","EXT219981"
"942","289","ACC002898462","Checking","2025-06-30T21:36:15.600464+00:00","3513.0","Debit","Bob Johnson","EXT996741"
"943","296","ACC002962410","Savings","2025-05-29T11:49:15.600499+00:00","3910.05","Debit","Amazon","EXT145232"
"944","137","ACC001371904","Savings","2025-04-09T05:21:15.600517+00:00","3244.79","Debit","Costco","EXT896347"
"945","317","ACC003174623","Savings","2025-05-20T03:21:15.600529+00:00","1362.19","Credit","John Doe","EXT231157"
"946","475","ACC004759177","Checking","2025-09-25T03:56:15.600540+00:00","2357.31","Debit","Home Depot","EXT390972"
"947","418","ACC004186454","Checking","2025-04-28T00:52:15.600552+00:00","4827.32","Debit","Apple","EXT207819"
"948","464","ACC004642336","Checking","2025-07-07T19:05:15.600563+00:00","4093.35","Credit","Jane Smith","EXT622346"
"949","303","ACC003033036","Checking","2025-09-25T13:22:15.600574+00:00","287.01","Credit","Uber","EXT260916"
"950","199","ACC001993683","Savings","2025-06-03T22:46:15.600585+00:00","4575.95","Debit","Sam's Club","EXT286130"
"951","385","ACC003858391","Checking","2024-12-19T00:18:15.600597+00:00","3770.13","Debit","Walgreens","EXT365540"
"952","384","ACC003845185","Savings","2025-05-10T07:39:15.600612+00:00","4154.7","Credit","Sam's Club","EXT764677"
"953","153","ACC001538954","Checking","2025-05-24T15:27:15.600624+00:00","2967.1","Credit","Walmart","EXT354048"
"954","111","ACC001112075","Savings","2025-02-04T21:28:15.600635+00:00","863.8","Credit","Verizon","EXT481864"
"955","112","ACC001129917","Checking","2025-01-26T05:56:15.600646+00:00","1789.81","Debit","XYZ Ltd","EXT678635"
"956","67","ACC000679052","Savings","2024-12-15T06:43:15.600658+00:00","856.81","Debit","Uber","EXT632810"
"957","475","ACC004759092","Savings","2025-04-01T21:30:15.600670+00:00","4299.24","Credit","Internet Provider","EXT286439"
"958","335","ACC003353015","Savings","2024-12-11T16:36:15.600681+00:00","1793.88","Debit","ABC Corp","EXT515761"
"959","329","ACC003299872","Savings","2025-01-21T04:44:15.600692+00:00","4501.67","Credit","DoorDash","EXT171461"
"960","112","ACC001129917","Checking","2025-01-05T07:49:15.600703+00:00","1819.5","Credit","Tech Solutions","EXT905903"
"961","166","ACC001661600","Savings","2025-08-27T14:01:15.600714+00:00","3137.16","Credit","Alice Williams","EXT828314"
"962","367","ACC003674783","Savings","2025-06-13T16:42:15.600725+00:00","496.14","Debit","ABC Corp","EXT156685"
"963","8","ACC000083968","Checking","2024-12-06T18:35:15.600736+00:00","2006.76","Debit","Best Buy","EXT287804"
