"transaction_id","customer_id","account_number","account_type","transaction_timestamp","transaction_amount","transaction_type","counterparty_name","counterparty_account"
"770","316","14446783","Loan","2025-07-07T00:37:39.674000+00:00","2808.09","Debit","Bode Group","51975765"
"771","397","74271194","Checking","2025-07-04T20:43:23.032000+00:00","1480.98","Credit","Tami O'Hara","33464371"
"772","65","67386093","Loan","2025-09-06T11:58:03.952000+00:00","929.96","Debit","",""
"773","369","38911942","Savings","2024-11-01T08:36:03.906000+00:00","3372.39","Debit","Satterfield Group","76862576"
"774","234","80731743","Checking","2025-07-01T08:28:07.083000+00:00","3958.03","Credit","Dr. Darlene Conn DVM","45671998"
"775","139","49870969","Savings","2025-07-05T16:22:35.737000+00:00","1472.0","Credit","Tim Bernier","2621149"
"776","28","66312023","Checking","2025-05-06T01:06:31.136000+00:00","2772.26","Debit","Jacobson - Jaskolski","88317973"
"777","104","76224678","Loan","2025-09-12T19:36:23.185000+00:00","4008.18","Debit","",""
"778","103","50044974","Loan","2025-07-04T09:40:27.620000+00:00","4258.46","Debit","Fadel, Harris and Jenkins","90841035"
"779","472","41873292","Savings","2025-08-28T08:26:09.345000+00:00","4862.01","Credit","",""
"780","304","63337363","Loan","2025-10-15T10:32:28.881000+00:00","1586.49","Debit","Sporer - Hintz","63113339"
"781","451","67751825","Savings","2025-08-01T16:23:31.590000+00:00","3444.65","Debit","",""
"782","150","51429468","Loan","2025-08-30T18:12:37.834000+00:00","480.35","Debit","Schaefer, McGlynn and Botsford","75269201"
"783","253","63773852","Savings","2025-10-01T17:24:41.143000+00:00","2223.48","Debit","Zboncak Inc","35127408"
"784","74","88184120","Savings","2025-09-26T08:07:36.821000+00:00","4006.15","Credit","",""
"785","397","56953581","Checking","2025-05-10T16:19:56.996000+00:00","4647.2","Debit","Stehr - Franey","42839527"
"786","359","39574916","Checking","2025-09-09T23:03:27.901000+00:00","2681.4","Credit","",""
"787","207","27882634","Savings","2025-09-16T21:25:51.011000+00:00","2740.22","Credit","",""
"788","286","59611657","Savings","2025-01-24T04:36:44.538000+00:00","4542.7","Debit","Spinka and Sons","1480043"
"789","223","90115863","Savings","2025-02-22T16:44:08.024000+00:00","3212.62","Credit","Gordon Schuppe","1881373"
"790","337","18368589","Checking","2025-10-16T06:59:41.596000+00:00","4144.53","Credit","",""
"791","288","77767952","Loan","2025-07-16T08:00:41.335000+00:00","378.25","Debit","Howe - Feil","40631271"
"792","355","33200748","Checking","2025-02-16T14:48:33.057000+00:00","1443.36","Debit","",""
"793","447","30045143","Savings","2024-12-24T15:19:23.805000+00:00","4466.17","Debit","",""
"794","315","45524349","Loan","2025-08-17T11:57:23.233000+00:00","1188.85","Credit","",""
"795","473","25536545","Savings","2025-04-28T19:44:29.681000+00:00","2181.59","Debit","Ward Group","56607340"
"796","159","67159485","Checking","2025-03-26T16:41:30.268000+00:00","4650.88","Credit","Claude Ferry","29136094"
"797","376","7477170","Loan","2025-08-24T21:34:20.706000+00:00","4164.18","Credit","William Haley","14091366"
"798","319","59013744","Loan","2024-11-18T22:27:57.106000+00:00","3158.88","Credit","Robin Hahn","4003011"
"799","297","62616139","Loan","2024-12-08T12:48:21.820000+00:00","3941.59","Debit","Wiegand Inc","48647717"
"800","229","34663396","Checking","2025-04-30T18:29:07.179000+00:00","4873.17","Debit","Kilback, Wolff and Ryan","50355562"
"801","201","49455751","Checking","2025-04-16T10:35:54.176000+00:00","3545.7","Debit","Lowe - Reynolds","52573220"
"802","258","51205302","Checking","2025-04-19T18:33:18.157000+00:00","1678.04","Debit","Kris, Bosco and Kessler","50755500"
"803","118","44299406","Checking","2024-11-11T13:02:47.138000+00:00","327.87","Credit","Alejandro Abernathy","68643565"
"804","408","73112718","Checking","2025-06-04T08:03:39.131000+00:00","817.51","Debit","",""
"805","420","39925530","Loan","2025-02-12T03:06:18.470000+00:00","1884.47","Credit","",""
"806","36","70575589","Checking","2025-09-03T10:47:16.792000+00:00","3727.91","Credit","Camille Wiegand","2411829"
"807","461","19993410","Checking","2025-07-30T04:44:28.765000+00:00","1717.65","Credit","",""
"808","43","21011","Loan","2025-09-12T10:01:32.472000+00:00","329.48","Credit","Abel Steuber","38854857"
"809","482","21575307","Savings","2025-01-21T20:34:05.947000+00:00","3264.13","Debit","",""
"810","99","28116440","Loan","2025-04-11T21:09:31.443000+00:00","1387.28","Credit","Tami Mann II","57588413"
"811","182","39703101","Loan","2025-05-03T09:44:11.640000+00:00","4332.11","Debit","Balistreri - Flatley","92702208"
"812","466","79045133","Loan","2025-07-16T04:14:30.096000+00:00","4979.26","Credit","Olive Barton-Schmidt","52265158"
"813","435","60898959","Loan","2025-09-24T23:35:00.948000+00:00","1459.23","Debit","Schinner, Towne and Rau","51420830"
"814","186","29202130","Savings","2024-11-17T05:23:59.536000+00:00","2330.72","Debit","Flatley LLC","22254428"
"815","400","32609478","Savings","2025-01-06T09:43:51.690000+00:00","347.91","Credit","Ms. Tracy O'Reilly","24765271"
"816","403","72637490","Checking","2025-03-06T19:30:33.360000+00:00","4925.16","Debit","",""
"817","358","89597178","Checking","2025-07-24T09:34:09.740000+00:00","3149.19","Credit","",""
"818","48","9437581","Checking","2025-02-12T12:25:37.539000+00:00","3203.7","Debit","Weber - Harris","83049147"
"819","77","53698655","Loan","2025-05-21T22:07:01.984000+00:00","1892.34","Debit","",""
"820","483","40122223","Savings","2025-04-26T04:03:10.732000+00:00","3541.64","Debit","Ryan - Marquardt","7350498"
"821","459","37991142","Loan","2025-09-21T00:08:48.996000+00:00","2010.38","Credit","Shannon Balistreri","43280471"
"822","324","30580232","Loan","2025-08-04T11:46:41.945000+00:00","3628.63","Credit","Geneva Keebler","15203743"
"823","392","82736038","Loan","2025-08-11T14:36:59.489000+00:00","4940.29","Debit","",""
"824","385","82673222","Savings","2025-04-03T12:32:47.168000+00:00","2171.44","Credit","Bobby O'Keefe","8393871"
"825","394","81179361","Checking","2025-06-26T02:33:17.386000+00:00","1423.22","Debit","",""
"826","187","47161138","Checking","2025-05-25T14:01:54.012000+00:00","1527.04","Credit","",""
"827","116","12863092","Savings","2025-05-27T17:48:18.553000+00:00","461.88","Debit","Kris - Gerhold","8199165"
"828","144","31677286","Savings","2025-04-25T06:12:13.228000+00:00","1809.89","Credit","Julie Price","39799099"
"829","67","98063391","Checking","2025-06-04T16:47:51.275000+00:00","215.83","Credit","",""
"830","416","49981282","Savings","2025-03-01T14:02:45.204000+00:00","1116.71","Debit","Batz Group","3907245"
"831","366","80791018","Checking","2024-10-24T12:37:15.529000+00:00","316.3","Debit","",""
"832","33","97332239","Savings","2025-02-27T14:52:27.755000+00:00","1822.54","Credit","Cassandra Paucek","1766425"
"833","237","12436072","Checking","2025-09-14T21:58:18.611000+00:00","50.08","Credit","Alma Douglas","49719847"
"834","217","85827245","Savings","2025-06-14T18:02:40.525000+00:00","1793.12","Credit","Lester McCullough","30540273"
"835","5","75624355","Savings","2025-04-19T19:33:38.188000+00:00","623.67","Debit","",""
"836","451","67751825","Savings","2025-05-22T01:28:21.407000+00:00","4262.48","Debit","",""
"837","392","39541242","Checking","2024-12-26T12:51:03.421000+00:00","1915.49","Credit","Guadalupe Sporer","87779477"
"838","182","39703101","Loan","2025-09-21T15:30:20.935000+00:00","2056.52","Debit","Stiedemann, Brakus and Green","10198913"
"839","286","17753896","Loan","2025-01-28T19:09:58.138000+00:00","1886.79","Debit","Miller, Pfannerstill and Wunsch","72254099"
"840","113","89078020","Loan","2025-04-16T05:20:01.770000+00:00","947.96","Credit","",""
"841","275","15643492","Loan","2025-02-06T10:46:24.246000+00:00","3641.5","Debit","",""
"842","431","42514511","Loan","2025-01-10T14:29:01.905000+00:00","3835.41","Credit","",""
"843","71","42645527","Savings","2025-05-03T10:14:54.317000+00:00","2575.12","Credit","Ms. Viola DuBuque-Schowalter","70340088"
"844","256","41618268","Loan","2025-03-01T12:49:58.613000+00:00","1416.38","Credit","Earnest Hyatt","86872484"
"845","176","60520897","Loan","2025-02-26T22:38:45.051000+00:00","3616.97","Credit","Geneva Monahan","51236708"
"846","310","50178136","Checking","2024-12-29T22:10:20.382000+00:00","1378.63","Credit","Dominic Thompson","50686108"
"847","66","63620972","Checking","2025-02-14T13:26:01.987000+00:00","4978.02","Credit","",""
"848","495","2393739","Savings","2025-10-01T11:43:06.678000+00:00","2902.29","Credit","Tom Greenholt","69482323"
"849","191","89920210","Checking","2025-04-20T10:55:16.557000+00:00","4004.92","Credit","Nora Hermiston","94449623"
"850","210","78707405","Checking","2025-09-20T07:38:26.138000+00:00","1432.86","Debit","Schuster - Bayer","96426919"
"851","404","51997932","Checking","2025-01-05T02:13:47.189000+00:00","3764.82","Debit","Doyle, Buckridge and Rau","70800921"
"852","478","1363173","Savings","2025-02-05T23:05:58.524000+00:00","2305.17","Debit","",""
"853","188","90378626","Checking","2025-02-13T19:30:23.456000+00:00","402.72","Credit","",""
"854","157","27111120","Savings","2025-06-01T16:00:26.971000+00:00","3446.03","Debit","Rogahn and Sons","89452503"
"855","341","10109713","Checking","2025-07-18T23:06:58.257000+00:00","3195.76","Debit","Schumm - O'Connell","74898127"
"856","281","83065654","Checking","2025-09-26T14:17:08.768000+00:00","196.61","Debit","Wuckert - Turner","32594129"
"857","170","9502816","Savings","2025-10-06T06:41:41.446000+00:00","2538.87","Credit","",""
"858","441","64480770","Loan","2024-10-25T01:28:46.713000+00:00","1226.36","Credit","",""
"859","64","16903238","Savings","2025-09-07T15:59:32.546000+00:00","2918.91","Credit","Gerald Keebler","30213633"
"860","266","61061213","Savings","2024-12-11T07:40:40.724000+00:00","3259.07","Credit","Mark Reynolds","7656746"
"861","315","45524349","Loan","2025-10-20T18:40:36.507000+00:00","803.19","Debit","",""
"862","234","89923160","Savings","2025-04-06T09:37:10.992000+00:00","2864.45","Credit","Samuel Crist","38817256"
"863","49","8927413","Checking","2024-10-30T23:45:43.962000+00:00","2820.3","Debit","",""
"864","76","74020800","Loan","2024-11-03T21:21:23.529000+00:00","2685.86","Credit","Dewey Kutch","58588835"
"865","59","26548246","Savings","2025-09-17T08:14:29.550000+00:00","4776.43","Credit","Jean Turcotte","99328767"
"866","463","56915216","Savings","2024-11-17T16:05:09.641000+00:00","4534.49","Credit","Bertha Bogan","36155527"
"867","86","14705385","Loan","2025-04-21T22:04:29.852000+00:00","3562.85","Debit","Witting, Hilpert and Osinski","21312143"
"868","212","61005374","Savings","2025-06-27T17:29:52.515000+00:00","1513.48","Debit","Mayer - Gislason","86255433"
"869","174","18389768","Savings","2025-04-07T16:41:38.242000+00:00","800.47","Credit","Garrett Ankunding-Ebert","77885955"
"870","231","28974399","Savings","2025-09-14T04:59:48.464000+00:00","4006.33","Debit","Waters - Maggio","73776484"
"871","52","31276017","Checking","2024-11-06T06:53:37.356000+00:00","2432.23","Credit","Dr. Darrel Gorczany","14046848"
"872","475","86643580","Savings","2025-04-24T06:08:01.582000+00:00","470.15","Debit","Bradtke - Orn","20261259"
"873","352","99180401","Savings","2025-07-28T07:04:12.412000+00:00","3865.68","Debit","Cummerata - Ullrich","63425048"
"874","161","63917624","Checking","2025-08-16T21:37:53.788000+00:00","4701.29","Debit","Denesik LLC","56967205"
"875","476","59798742","Loan","2025-03-22T23:31:09.167000+00:00","4481.33","Credit","Tommie Hegmann","14442521"
"876","387","69657730","Checking","2025-08-02T18:15:58.305000+00:00","4439.44","Credit","",""
"877","486","58274121","Loan","2025-01-12T22:05:00.924000+00:00","4264.77","Credit","Mrs. Crystal Monahan","62751049"
"878","346","49997993","Loan","2024-11-11T22:44:02.215000+00:00","2877.92","Credit","",""
"879","494","79380885","Savings","2025-01-28T04:18:55.288000+00:00","2109.71","Credit","",""
"880","21","7389534","Loan","2025-04-28T15:24:03.194000+00:00","109.05","Credit","Hugo Moen","31657923"
"881","41","88314284","Loan","2025-06-27T12:10:15.555000+00:00","2775.96","Credit","Jimmie Borer","39916410"
"882","363","71169819","Checking","2025-02-06T04:05:00.495000+00:00","2955.11","Credit","",""
"883","433","70261325","Savings","2025-04-17T12:55:41.558000+00:00","1026.98","Credit","Lindsay Terry","2051170"
"884","278","55809644","Checking","2025-08-11T16:05:13.508000+00:00","4396.77","Credit","Amelia Ferry","60055613"
"885","256","41618268","Loan","2025-05-17T15:03:40.050000+00:00","2059.86","Debit","Feest - Harber","76692127"
"886","66","63620972","Checking","2025-09-15T01:59:33.478000+00:00","1607.23","Credit","Dr. Ronnie Johns","97012468"
"887","177","46781347","Checking","2024-12-23T00:37:51.559000+00:00","2144.08","Debit","Cartwright, Fay and Corwin","73070459"
"888","41","88314284","Loan","2025-08-14T02:49:21.727000+00:00","4895.37","Credit","Jorge Zieme DVM","65034185"
"889","453","83372405","Savings","2025-03-12T03:40:10.137000+00:00","865.69","Credit","Everett Will","62163250"
"890","376","7477170","Loan","2025-01-17T21:27:16.129000+00:00","3999.38","Debit","Kuhlman, Keeling and Predovic","74285271"
"891","498","88548094","Savings","2025-07-12T01:20:15.877000+00:00","3468.69","Debit","Lesch LLC","43918577"
"892","384","6883230","Checking","2025-09-18T23:17:25.506000+00:00","3869.63","Debit","Waelchi, Hessel and Johns","65214969"
"893","74","88184120","Savings","2024-11-30T07:39:08.187000+00:00","4372.9","Debit","Pacocha, Turcotte and Lueilwitz","22552934"
"894","40","55371183","Checking","2024-11-10T04:14:11.373000+00:00","2594.72","Debit","",""
"895","375","39490268","Savings","2025-10-20T07:51:40.332000+00:00","356.52","Debit","Goyette and Sons","26824172"
"896","351","35276316","Checking","2025-04-23T00:23:34.989000+00:00","2229.27","Debit","Ziemann - Gottlieb","91386009"
"897","197","64382038","Savings","2024-12-07T10:54:12.696000+00:00","1406.58","Credit","",""
"898","270","67775452","Checking","2024-12-29T02:10:56.221000+00:00","2431.67","Debit","Krajcik - Abernathy","45357225"
"899","246","87731633","Loan","2024-12-17T04:19:50.559000+00:00","4613.07","Debit","Rodriguez, Marks and Abernathy","69964545"
"900","263","47687169","Savings","2025-03-15T10:48:29.792000+00:00","282.03","Credit","",""
"901","165","32685719","Savings","2025-05-14T16:33:01.241000+00:00","3567.88","Debit","Halvorson, Trantow and Roberts","80893532"
"902","237","85767278","Checking","2024-12-20T20:42:25.081000+00:00","691.19","Credit","Lila Stark","59095160"
"903","360","97492101","Savings","2025-01-11T06:45:33.526000+00:00","3975.58","Debit","",""
"904","25","47943822","Savings","2025-02-08T17:03:18.210000+00:00","128.65","Credit","",""
"905","231","28974399","Savings","2025-03-21T01:18:43.514000+00:00","3964.69","Credit","",""
"906","242","10069492","Checking","2024-12-05T07:37:14.608000+00:00","1081.18","Credit","Thomas Ward","32177043"
"907","270","5535546","Checking","2025-03-21T12:38:17.618000+00:00","1880.27","Debit","",""
"908","157","16276678","Savings","2025-05-14T13:14:04.693000+00:00","2159.32","Credit","",""
"909","173","20481796","Checking","2025-05-23T04:50:59.719000+00:00","2775.55","Debit","Schoen - Upton","51199471"
"910","61","13239630","Savings","2024-12-09T06:44:48.402000+00:00","404.15","Credit","Dr. Nichole Schaefer","44937901"
"911","130","56622555","Checking","2025-04-14T14:27:00.825000+00:00","3674.61","Credit","Ms. June Jast","43843440"
"912","250","11649467","Loan","2024-10-22T23:27:31.831000+00:00","2121.78","Credit","",""
"913","348","88438261","Checking","2025-06-23T22:59:33.448000+00:00","2164.9","Credit","Larry Braun","29904897"
"914","314","70971758","Savings","2025-02-22T08:36:35.061000+00:00","2441.58","Debit","Glover, Lubowitz and Watsica","85069326"
"915","215","48433092","Savings","2025-06-11T00:26:37.134000+00:00","3403.18","Debit","Jerde, Jacobson and Heller","66532823"
"916","498","88548094","Savings","2024-11-23T14:56:42.900000+00:00","2745.79","Debit","Tromp - Jerde","11385107"
"917","127","45287836","Checking","2025-05-28T01:32:47.604000+00:00","4422.87","Debit","Parker, Donnelly and Olson","71688337"
"918","323","19224816","Savings","2025-07-16T20:43:56.482000+00:00","2389.47","Debit","Flatley, Simonis and Frami","65290915"
"919","99","28116440","Loan","2025-01-27T01:07:36.349000+00:00","584.7","Debit","Bayer - Sipes","72970413"
"920","387","69657730","Checking","2025-03-31T09:07:04.562000+00:00","4735.6","Debit","",""
"921","343","71901780","Savings","2025-09-12T00:49:14.245000+00:00","3836.44","Debit","Russel LLC","83991948"
"922","24","88688492","Savings","2025-03-29T19:57:25.770000+00:00","4321.31","Credit","Lloyd Macejkovic","1625656"
"923","86","65030414","Checking","2025-07-15T19:49:40.024000+00:00","3042.95","Debit","",""
"924","354","14385933","Checking","2025-08-05T13:03:17.849000+00:00","3118.04","Debit","Stroman - Wisoky","8476259"
"925","215","48433092","Savings","2025-02-22T19:32:50.601000+00:00","2957.28","Credit","Muriel Pacocha","71530072"
"926","132","46892634","Savings","2025-07-26T03:19:30.158000+00:00","2269.3","Debit","",""
"927","267","72014839","Checking","2024-12-20T20:05:08.177000+00:00","4282.18","Credit","Darryl Haag","28679759"
"928","360","60734797","Checking","2024-12-16T03:14:40.037000+00:00","1316.99","Credit","Molly Moen","76573853"
"929","97","2449309","Savings","2025-08-27T19:07:39.325000+00:00","1922.51","Debit","Hettinger and Sons","79211460"
"930","101","49121164","Checking","2025-01-26T06:06:54.099000+00:00","4438.38","Debit","Von - Russel","7336442"
"931","151","73355176","Checking","2025-08-02T05:52:14.700000+00:00","1747.61","Credit","Hugh Zboncak","64075569"
"932","78","32987250","Checking","2025-09-11T00:55:57.486000+00:00","252.85","Credit","Tabitha Dibbert","37907566"
"933","194","44278582","Checking","2025-10-09T04:50:23.616000+00:00","674.31","Debit","",""
"934","142","72847879","Loan","2025-08-29T13:00:15.398000+00:00","2474.09","Credit","Carlton McGlynn","46840670"
"935","397","74271194","Checking","2025-10-07T19:42:20.857000+00:00","660.31","Debit","Franecki - Jacobs","42140941"
"936","318","36451345","Checking","2024-11-23T03:50:35.427000+00:00","3018.33","Debit","Crooks and Sons","99369887"
"937","413","47029214","Savings","2024-11-26T00:24:45.761000+00:00","674.41","Debit","Terry LLC","28086006"
"938","139","49870969","Savings","2025-02-15T16:53:42.656000+00:00","2324.09","Debit","",""
"939","432","75171001","Checking","2025-02-07T14:15:45.977000+00:00","1748.91","Credit","Elizabeth Stiedemann","6794616"
"940","50","94374529","Savings","2025-04-03T06:55:27.592000+00:00","2264.44","Debit","King - Berge","36698552"
"941","146","65611348","Loan","2024-11-22T15:06:06.167000+00:00","3386.32","Debit","",""
"942","214","5908835","Checking","2025-04-21T22:11:24.762000+00:00","3390.89","Credit","Doyle Spinka-Cassin","28730595"
"943","111","61480691","Loan","2025-04-09T20:46:07.801000+00:00","2418.4","Credit","Danielle Sanford","56295684"
"944","86","65030414","Checking","2025-02-01T15:12:45.156000+00:00","4716.13","Credit","Elena O'Kon","31265257"
"945","427","25352363","Loan","2024-10-30T06:37:57.211000+00:00","2768.6","Debit","",""
"946","305","49127379","Loan","2025-06-24T08:16:45.379000+00:00","1803.48","Debit","Bogisich - Marvin","78968836"
"947","152","2927428","Loan","2025-01-21T20:05:25.234000+00:00","84.51","Debit","Ledner - Bosco","79786592"
"948","414","12124234","Checking","2025-08-26T05:55:49.951000+00:00","1250.38","Credit","",""
"949","222","43565417","Loan","2025-04-21T18:06:06.809000+00:00","2543.64","Debit","",""
"950","208","32572831","Savings","2025-02-21T16:23:43.008000+00:00","1895.07","Debit","Howell - Murazik","86162674"
"951","444","70079119","Checking","2025-07-18T00:44:05.755000+00:00","4791.25","Debit","",""
"952","259","24637292","Checking","2025-06-28T06:15:03.250000+00:00","1093.26","Credit","",""
"953","7","71362015","Loan","2025-06-23T09:43:43.167000+00:00","2497.49","Debit","Schiller, Luettgen and Bartoletti","64716299"
"954","195","23981769","Savings","2025-01-17T10:36:18.080000+00:00","4231.53","Debit","",""
"955","142","7952784","Savings","2025-06-23T23:45:14.564000+00:00","2846.53","Debit","",""
"956","8","98802767","Savings","2025-06-28T21:17:24.368000+00:00","2272.46","Debit","Thompson, Wilkinson and Schmidt","94614946"
"957","216","81220460","Loan","2024-12-06T08:43:32.379000+00:00","2747.89","Credit","Nora Conn","85820775"
"958","354","14385933","Checking","2025-09-04T18:34:04.455000+00:00","160.04","Credit","Johanna Schinner","39556767"
"959","292","46446190","Savings","2025-03-03T08:12:21.532000+00:00","4451.59","Credit","Philip Pfeffer","89702513"
"960","353","75258030","Savings","2025-03-19T16:37:56.330000+00:00","2702.35","Credit","",""
"961","404","51997932","Checking","2025-06-09T07:26:52.242000+00:00","2070.2","Credit","Michelle Graham","85830138"
"962","403","72637490","Checking","2024-11-21T02:19:33.985000+00:00","2522.45","Debit","Homenick Group","23968123"
"963","186","29202130","Savings","2025-07-30T10:07:43.342000+00:00","4315.95","Debit","Abbott, Hoeger and Mante","1982809"
"964","202","56777176","Checking","2025-07-20T20:21:15.486000+00:00","3534.25","Credit","Willie Schultz","62994605"
"965","290","52033220","Savings","2025-09-07T06:02:41.657000+00:00","4432.91","Credit","Kristin Gorczany","10780822"
"966","289","28221112","Loan","2025-06-12T01:36:06.167000+00:00","4731.54","Credit","",""
"967","294","57311326","Checking","2025-06-24T13:32:19.163000+00:00","4981.07","Credit","Otis Tromp I","94840476"
"968","282","89610010","Loan","2025-06-20T14:38:31.256000+00:00","1609.51","Credit","Jeffrey Stroman","67725691"
"969","498","88548094","Savings","2024-12-28T20:42:51.367000+00:00","457.33","Credit","Roberto Hessel","30260025"
"970","453","83372405","Savings","2025-01-22T19:33:15.774000+00:00","2108.59","Credit","Christie Kutch","76511886"
"971","62","71713639","Savings","2025-03-16T03:49:40.226000+00:00","1938.38","Credit","",""
"972","290","52033220","Savings","2025-04-03T16:46:40.350000+00:00","4996.93","Credit","",""
"973","68","75960425","Checking","2025-04-05T22:58:03.190000+00:00","215.52","Debit","Nicolas - Donnelly","29637101"
"974","469","54277498","Checking","2025-02-10T17:27:02.571000+00:00","3528.21","Debit","Gutkowski and Sons","13662596"
"975","136","38409579","Checking","2025-03-19T15:44:12.152000+00:00","2499.56","Credit","Vicky Powlowski","29965948"
"976","496","41729104","Loan","2025-03-21T04:25:06.074000+00:00","1922.63","Debit","Nikolaus, Hudson and Purdy","99035904"
"977","228","74659236","Loan","2024-12-02T18:03:27.826000+00:00","3297.68","Debit","",""
"978","19","18971197","Loan","2024-11-04T14:28:09.655000+00:00","3150.97","Debit","Armstrong - Bayer","85660496"
"979","117","37546949","Checking","2025-08-09T14:27:49.078000+00:00","2451.73","Credit","Hector Lehner DVM","71773623"
"980","331","5905630","Checking","2024-12-16T14:49:13.621000+00:00","1586.79","Credit","",""
"981","353","53874509","Loan","2025-09-03T11:24:53.062000+00:00","1697.17","Debit","Beatty LLC","7390326"
"982","185","32316612","Checking","2025-08-22T06:46:09.565000+00:00","92.6","Debit","Rohan, Walter and Waelchi","47321790"
"983","122","52219937","Savings","2025-09-14T09:23:04.492000+00:00","2330.82","Debit","",""
"984","420","39925530","Loan","2025-03-21T23:58:25.357000+00:00","2218.19","Credit","Guadalupe Kessler","58013931"
"985","219","54925943","Savings","2024-10-30T22:44:07.607000+00:00","2968.38","Debit","",""
"986","359","39574916","Checking","2025-04-16T13:45:02.859000+00:00","3166.5","Credit","",""
"987","117","37546949","Checking","2025-07-01T13:57:46.440000+00:00","4603.63","Credit","Douglas Tremblay","14644972"
"988","481","7669574","Loan","2025-06-23T00:52:16.135000+00:00","4625.76","Debit","Schroeder - Hermiston","62663189"
"989","141","73912246","Checking","2025-03-25T01:02:15.878000+00:00","31.68","Debit","",""
"990","360","90975512","Savings","2024-12-20T01:52:45.291000+00:00","3100.78","Debit","",""
"991","348","88438261","Checking","2025-01-02T00:54:05.729000+00:00","2760.96","Credit","Catherine Fahey","66403608"
"992","430","15075037","Savings","2024-10-31T06:46:25.223000+00:00","3531.53","Debit","Homenick Inc","92174398"
"993","63","30901491","Loan","2025-01-20T22:57:46.027000+00:00","2293.37","Debit","",""
"994","344","93958319","Savings","2025-08-23T01:36:05.717000+00:00","3030.06","Debit","",""
"995","215","48433092","Savings","2024-11-22T18:49:28.218000+00:00","3863.19","Credit","",""
"996","305","49127379","Loan","2025-04-22T23:01:37.322000+00:00","2889.0","Debit","Christiansen, Stamm and Nolan","39558239"
"997","145","84149593","Loan","2025-09-09T23:58:48.357000+00:00","4018.72","Credit","Amanda Mayert","56324498"
"998","88","4775393","Savings","2024-12-23T15:27:50.870000+00:00","1160.09","Debit","O'Reilly, Bernier and Glover","16631350"
"999","441","29325482","Loan","2025-09-27T00:50:25.534000+00:00","3561.77","Debit","Padberg, Murray and Howell","54440342"
"1000","41","88314284","Loan","2025-03-18T12:13:21.139000+00:00","2548.96","Credit","",""
